paper id,year,paper type,paper title,author number,abstract,session title,sub unit
2014-0010,2014,Paper Session,Available Resources as an Indicator of Brand Placement Processing,6,"The present study applies the limited capacity model of motivated mediated message processing (LC4MP) to persuasive communication. Specifically, it aims to investigate whether and how (1) a brand logo placement in a video clip affects cognitive processing resources, and (2) the measurement of available resources with STRT reflects message elaboration. In a between-subjects experiment, 69 students were shown a video clip including brand placements with varying prominence. STRTs were measured immediately after the placement during the clip, and cognitive and affective processing measures were assessed after the clip. Analyses showed faster STRTs for prominent placements compared to nonprominent placements, and faster STRTs for nonprominent compared to no placement. This pattern indicated that with increasing logo prominence, message recipients had more resources available. The measured resources mirrored the cognitive and affective measures of message elaboration, indicating that brand logo prominence affects message elaboration, and that elaboration can be validly assessed through STRTs.",Cognitive Resource Allocation,Information Systems
2014-0011,2014,Paper Session,Beyond Time and Frequency: Attending to Attention in Media Multitasking,5,"The purpose of this study is to extend assessment of media multitasking to situations that involve more than two activities and to introduce attention as an additional outcome variable to time and frequency measures of media multitasking. Both frequency and attention measures supported the hypothesis drawn from limited capacity. Two-group multitasking activities were pursued more frequently than three-group multitasking activities and activities with TV/Video in the mix were pursued more frequently than activities without TV/Video in the mix. Further, attention allotted to the primary task decreased with increasing number of activities in the multitasking mix. The sharpest decline in attention to the primary task occurred when the number of activities increased from two to three. Overall, these findings suggest that time, frequency and attention are a triumvirate of variables that should be considered in concert when measuring multitasking.",Cognitive Resource Allocation,Information Systems
2014-0012,2014,Paper Session,Can Exemplars Trigger a Spiral of Silence?,3,"Research on exemplification has shown that exemplars can affect people’s perceptions of public opinion. More specifically, the distribution of exemplars, that is the proportion of individuals expressing a certain opinion, influences the way people perceive current opinion distributions in society. Climate of opinion perception is also an integral part of Noelle-Neumann’s spiral of silence theory which posits that people will fear to become socially isolated when they express opinions on morally loaded issues which contradict public opinion. They will therefore refrain from expressing such opinions in public. The current experimental study links research on exemplars and the spiral of silence by testing the effects of exemplar distributions on individual public opinion perception, fear of isolation, and the tendency to speak out. As a stimulus an online discussion group on Facebook was presented where we manipulated user comments regarding the issue of evicting violent immigrants.",Cognitive Resource Allocation,Information Systems
2014-0013,2014,Paper Session,Effects of Testimonial and Informational Comments on News Perception,2,"Online reader comments (ORCs) are located in close spatial proximity to the online news stories eliciting them. Previous studies have found that such ORCs can affect perception of news stories or issues discussed in them. The purpose of the current study is to build on this growing pool of literature on ORCs by examining how two types of ORCs found on health news websites, testimonial and informational, affect readers’ perceptions of credibility, newsworthiness, quality and liking of the professional health news content. The study will also investigate the possible moderating role of issue involvement. Petty’s Elaboration Likelihood Model will provide the theoretical framework for the study.",Cognitive Resource Allocation,Information Systems
2014-0014,2014,Paper Session,Engaging Readers: What Makes Readers Actively Seek More Information During Controversial Message Processing,5,"This study tests (1) the direct effects of personal traits, like need for cognition, open-mindedness, and issue interests, on information seeking behavior, and (2)whether the effects of these personal traits are contingent on characteristics of the issue context in which information seeking takes place. We use the emerging science of nanotechnology as a case study because, despite low levels of awareness (Smith et al., 2011), previous research has found that strongly held values and other types of heuristic cues are used by individuals to form opinions about the issue even in the absence of issue-related knowledge (Brossard et al., 2009). This work finds significant direct effects and interaction effects of personal traits and issue-interest factors on information seeking processes. Implications for the theoretical understanding of information processing of controversial science issues are discussed.",Cognitive Resource Allocation,Information Systems
2014-0015,2014,Paper Session,Exploring Effects of Controlled and Automatic Processes for Cognitive Information Processing on Perceived Interactivity,3,"The limited capacity model of motivated mediated message processing (LC4MP) could offer an explanation for the automatic process of how an audience reacts to online interactive elements. The other explanation will be the audience’s intention for future use of the website.
RQ1: How does intention affect users’ perceived level of interactivity of the website?
H1: When exposed to self-relevant interactive features that are in-line with their intention, appetitive activation will be enacted, and memory span will be higher than when the users are exposed to other neutral stimuli.
RQ2: How are controlled and automatic processes for cognitive information processing taking place in the presence of different interactive elements?
The participants will be randomly assigned to a 3 (intention: exploratory vs. information-seeking for self vs. information-seeking to help others) x 3 (motivational state: appetitive vs. aversive vs. control) between-subjects design. The dependent variables are attention and, perceived interactivity.",Cognitive Resource Allocation,Information Systems
2014-0016,2014,Paper Session,Information-Seeking as a Precaution Behavior: Exploring the Role of Decision-Making Stages,4,"The Planned Risk Information Seeking Model (PRISM) was employed to explain people’s information seeking intentions in the context of hydraulic fracturing. The stages from the Precaution Adoption Process Model were included in the analysis as a moderator. The PRISM fit the data well. Moreover, the results showed overall model differences among people who have not decided to take action about hydraulic fracturing, people who have decided to take action, and people who have decided not to take action. Findings provide justifications for tailored messages to encourage information seeking among the varying public.",Cognitive Resource Allocation,Information Systems
2014-0017,2014,Paper Session,"Resources Available to Processing Antismoking PSAs as a Function of Smoking Cues, Argument Strength, and Structural Complexity",1,"The current study examines how cognitive resources are allocated and required to processing audio and video information of antismoking PSAs, as function of three message characteristics: the argument strength (AS) of messages, the presence of smoking cues, and the structural complexity. By conceptualizing the three variables in terms of resources required and resources allocated, this study predicts resources available to processing antismoking PSAs by employing Secondary Reaction Time Measures accompanied by audio and video recognition. This abstract reported preliminary result supporting that strong argument elicit more resource allocated and smoking cues have impact on both resource allocation and the amount of resources required to process. Further, the result also suggests that structural complexity should be considered to explore available resources influenced by various message’s features.",Cognitive Resource Allocation,Information Systems
2014-0018,2014,Paper Session,"GIFTS: Communication, Gender, and Theory: Exploring the “Good Life” of One’s Childhood",1,"Through this activity, students recognize and relate communication and gender theories to real life scenarios. By applying their own childhood experiences, students engage directly with gender and communication theories. Moreover, when students apply these course concepts to their own childhood memories, their individual voices and perspectives enter the conversation. This activity encourages students to be active learners and critical thinkers in the classroom. After discussing which theories students perceive impacted their childhood memories, the teacher should poll the students to see which theories resonated with them the most. Even though gender is a culturally based construct, students often do not perceive it as having an impression on their gender construction. Rather than the teacher imposing this message directly, the results of this activity provide students with the opportunity to assess to what extent gender is a perceived cultural concept in their interpretations about gender and their own identity construction.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0019,2014,Paper Session,GIFTS: Describing the Network of Your Favorite Characters,1,This purpose of this activity is to introduce network analysis such that students are able to identify network roles and describe uses of network analysis in organizations.,GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0020,2014,Paper Session,GIFTS: Group Impromptu Speech,1,The purpose of this assignment is to give students experience with impromptu speaking in settings where additional information can be provided to the speaker(Business meetings/presentations). It also prepares students to add to their own ideas or concepts when asked on the spot.,GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0021,2014,Paper Session,GIFTS: Intercultural Transmedia Storytelling,1,"“Intercultural Transmedia Storytelling” is a bold, engaging concept, which helps multilingual, multicultural students, coming from different educational systems, assessment and learning styles, find fresh, fun methods to develop their awareness of story, exposition, and the respective power of sound and image and their ability to communicate their ideas. Based on intercultural and media components, the content is adaptable and the structure is flexible enough that it can be easily adapted (in its entirety or by using individual components) to different circumstances, for workshops or courses and different age groups. The key components include harnessing the power of sound and the visual in conveying story, combining the components in various media and individual and group basic storyboarding and transmedia storyboarding exercises. “Presentation assessments” throughout allow the “storyteller” to understand the audience perspective as well in adapting content, format and style.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0022,2014,Paper Session,GIFTS: Internet-Based Audience Awareness Activity,1,"This critical thinking activity was created for an online upper-division course taken by communication and writing majors. However, the activity could be used in any online or face-to-face course dealing with persuasion and reader/audience awareness. This activity helps students learn to tailor communication to a specific audience. After the activity, students are able to:

* Dissect an organization’s self-published documents to extract paradigms, priorities, and preferences.

* Predict whether a particular organization would likely accept a planned proposal.

* Defend their predictions with linguistic evidence found in the organization’s documents.

This activity allows online teachers to comment on student opinions conversationally and in front of the whole group, as is so often done in a face-to-face classroom. This activity encourages students to use the Internet to search for specific information, make a decision about that information, and find supporting evidence to justify that decision to others.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0023,2014,Paper Session,GIFTS: Nonverbal Speech Delivery and Humor: Discovering the “Good Side of Your Face”,1,"This activity addresses the need for students to develop nonverbal delivery skills and improve their proficiency in critical thinking. First, it introduces students to the seven nonverbal behavioral categories of speech delivery. Class discussion is facilitated through the application of these ideas to popular television sitcoms. Because the students watch the video first without any sound, they are given the opportunity to critique the speaker’s performance of nonverbal cues. Once they listen to the speaker’s message with his/her nonverbal behavior, students determine to what extent the speaker’s nonverbal behavior is effective. By opting to focus solely on the nonverbal cues first, this activity connects a speaker’s core message to the nonverbal behavior he/she demonstrates. Students evaluate and critique the speaker’s nonverbal cues. Ultimately, the activity motivates students to learn more about enhancing their own speech delivery by constructively evaluating speech deliveries on sitcoms.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0024,2014,Paper Session,GIFTS: Student Communication Theory Class Poster Presentations,1,"This Great Idea for Teaching Students (GIFTS) presents an activity used in a Communication Theory undergraduate course. Learning goals/objectives, a full description of the activity, and an evaluation with a grading rubric are covered.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0025,2014,Paper Session,"GIFTS: Teaching Research Traditions, Methods, and Research in Intercultural Communication",1,"The overarching goal is for students to understand the major research traditions in intercultural communication (social scientific, interpretive, and critical) and gain exposure to real research in intercultural communication. The specific objective is for students to be able to recognize the correct research tradition, method, and implication(s) of the research topic by analyzing a set of research articles in a group setting.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0026,2014,Paper Session,GIFTS: Teaching and Practicing Nonverbal Communication in Online Communication Courses,2,"Having taught business communication as an asynchronous online course for several years, I’ve consistently struggled with two issues:
1. How to encourage interaction among students (the literature recommends discussion boards, but students typically only post the required amount of times)
2. How to allow students to practice nonverbal communication skills
This discussion board activity, where students upload self-photographs in which they attempt to convey very specific emotions through their facial expressions, has addressed both issues.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0027,2014,Paper Session,GIFTS: Using the Sandtray to teach Mindfulness of the Good Life,1,"College students are at a time in their lives of developing identity and autonomy. However, they often get torn in our incredibly networked society between the goals their parents want for them, what society says is the best career, and what is currently reinforced in media. Ellen Langer writes about the importance of mindfulness in interpersonal communication. This activity uses a sandtray to increase intrapersonal awareness through art. Based on work done by Rachel Naomi Remen, a physician who has used the sandtray across multiple groups, this activity uses the sandtray as a tool to explore the Good Life. Using miniature toys, students create a picture of their life journey and examine the event schema and personal narratives they have developed. Discussions follow about change, support systems, and mindfulness in a truly good life.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0028,2014,Paper Session,"GIFTS: Dueling Rhetors: Teaching Aristotle, Cicero, and Burke Through Debate Tournaments",1,"This activity use a debate-style tournament to teach students how Aristotle's artistic proofs, Cicero's canons of rhetoric and Burke's pentad complement each other. In small groups, students analyze various texts including speeches and commercials and are then asked to debate, from the perspective of their assigned rhetor, why the proofs, canons, or pentad are the best rhetorical constructs with which to analyze a text. Activity can be repeated using different types of texts to create a small tournament depending on class size and time constraints. A few variations on the activity are included in the paper.",GIFTS: Great Ideas for Teaching Students,Instructional & Developmental Communication
2014-0029,2014,Paper Session,Complex Dynamic Systems in Communication Research,1,"Almost all communication research can be described as seeking to understand different types of dynamic systems--systems that change over time. This paper introduces mathematical properties of dynamic systems to communication research and discusses their implications for understanding communication phenomena. Using what can be described mathematically about such systems, scholars should be able to better understand and explain the predictive boundaries of their theories. Specifically, this paper argues first, that the majority of systems described in communication research are complex in nature, as they are made up of large groups of simultaneously interacting components. Then the paper describes major properties of such systems and their implications on predictability of behavior.",Theories and Models of Communication Processes,Information Systems
2014-0030,2014,Paper Session,"A Dynamic, Human-Centered Conceptualization of Flow, Presence, and Transportation States",3,"This paper builds on previous conceptualizations of flow, presence and transportation from a motivated cognition perspective (Lang, 2006; Lang, 2009) and argues that they are the result of the motivated cognitive system, which is a self-organizing dynamic system composed of the human information processing and motivational subsystems, settling into different attractor states. Literature on each of the states was examined and predictions about their formation and concomitant cognitive and motivational responses were made based on theoretical statements of scholars in the field. In Study 1, predictions were made and generally supported regarding the types of motivationally relevant information that would create each distinct state. In Study 2, certain types of psychophysiological and behavioral responses were expected to be present during consumption of mediated messages previously identified as producing each distinct state. Limitations and conclusions are discussed, and future research is proposed.",Theories and Models of Communication Processes,Information Systems
2014-0031,2014,Paper Session,A Simulation of a Dynamic Theory of Reasoned Action With Shock: Implications for the Fit of the Cross-Sectional Theory of Reasoned Action,5,"Recently, a longitudinal version of Fishbein and Ajzen’s (1975) TRA, the dynamic theory of reasoned action (DTRA), was developed (Boster, Shaw, & Liang, 2011). Simulations of the DTRA show that it predicts that the strength of endogenous autoregression parameters influences model equilibrium, on the fit of the cross-sectional model of the TRA, and on changes in the distributional properties of endogenous variables. This manuscript extends that program of research by simulating the effects of a shock, such as a persuasive message, to a system of attitudes (A), subjective norms (N), behavioral intentions (I), and behavior (B) that begins in disequilibrium (Simulation 1) and to a system that begins in equilibrium (Simulation 2) in the DTRA. Effects of a shock on the fit of the cross-sectional TRA model and on the number of trials required for A, I, B, and the four-variable system to reach equilibrium are assessed and discussed.",Theories and Models of Communication Processes,Information Systems
2014-0032,2014,Paper Session,"A Reciprocal Dynamic Motivational Model of Media Use, Diet, and Exercise",1,"This article seeks formative insight into the role motivations play in dynamic, mutually reinforcing uses and gratifications of media use, diet, and exercise frequency. Theoretically, this article is looking to apply dynamic and mutually reinforcing motivations to the uses and gratifications perspective to examine the underlying motivations of those two key health variables, diet and exercise frequency, in relation to media use. Specifically, a longitudinal experience sampling method will be used to measure and examine the dynamic reciprocal relationship between media use, diet, and exercise frequency in daily life, and in particular, to test the moderation effects of individuals’ impulsivity on these daily activities.",Theories and Models of Communication Processes,Information Systems
2014-0033,2014,Paper Session,Blending Behavioral and Cognitive Science to Produce a More Rigorous Theory of Human Communication,1,"This paper advances a paradigm of communication systems theory blending behavioral and cognitive sciences. The paradigm marries traditional communication science observation (behavioral science approach) to a model of neural processing from cognitive science. The mechanism tying the two together is neural synchronization. We explicate the distinction between behavioral science and cognitive science, propose a general theory of communication informed by cognitive and behavioral science, and provide a number of examples of how this theory/paradigm may expand our understanding of complex communication phenomena.",Theories and Models of Communication Processes,Information Systems
2014-0034,2014,Paper Session,Can Identity Serve Simultaneously as a Moderator and Mediator of Communication Effects? Evidence for the Prism Model,2,"A recently proposed model of communication effects (the prism model; CITE WITHHELD) argues for the potential of identity to serve both as a moderator and mediator of communication effects on behavior-relevant outcomes. Although these intervening roles have been studied in previous work, typically only one of the roles is examined at a time. This may be surprising because highly influential views of identity including the social identity perspective suggest the potential for these roles to be co-occurring. The prism model brings these roles together in a simultaneous model with implications for hypothesizing about communication effects. This paper builds on conceptual development of the model by presenting empirical evidence based on re-analysis of experimental data. Results provide support for the prism model's propositions.",Theories and Models of Communication Processes,Information Systems
2014-0035,2014,Paper Session,Comprehension Models of Audiovisual Discourse Processing,4,"The landscape model of comprehension maintains that comprehending involves integrating past knowledge and new information into a coherent situation model to make sense of interconnected concepts and ideas. Previous research testing the landscape model of text comprehension has primarily relied on factual stories. This study applied the landscape model to three clips from entertainment programming. Across all clips, the landscape model explained 85% or more of the variance in participants’ memory for the clips. In addition, the results support the more recent dual-code version of the landscape model, which assumes separate verbal and visual representations of the story in memory. Finally, this study begins to explore the potential merger of the landscape model and the event-indexing model. The event-indexing model hypothesizes five dimensions of information that are critical to narrative comprehension: time, space, motivation, causation, and entities. This study provides preliminary data supporting the value of merging these two models.",Theories and Models of Communication Processes,Information Systems
2014-0036,2014,Paper Session,Evaluating Movies: A Review and a Framework for Investigating Underlying Psychological Processes,4,"Evaluation is pervasive and vital for daily life: humans constantly evaluate what is good or bad for them, be it in a more automatic or in a more deliberate way. In the present paper we examine the concept of evaluation in the context of entertainment research with focus on movies. Our aim is to delineate the role of evaluation before, during, and after watching a movie and highlight its similarities and differences to common related concepts (e.g., enjoyment and appreciation). After selectively reviewing previous research that dealt with such concepts, we describe the associative–propositional evaluation model as a useful tool to unravel underlying psychological processes of movie evaluations and discuss its advantages for application in entertainment research.",Theories and Models of Communication Processes,Information Systems
2014-0037,2014,Paper Session,3D Screening and Entertainment: A Model of Entertainment for Cinema,1,"3D screenings increased in popularity and it seems that 3D might be ready to stand the test of time. To examine the effect of 3D on the experience of entertainment we refer to the model of entertainment by Vorderer, Klimmt, & Ritterfeld (2004), in which technological as well as personal prerequisites can induce entertainment. The model was further adapted for the cinema context by including the appeal of special effects, fanship, age and gender. To figure out the impact of the suggested prerequisites we conducted a field study comparing the entertainment experiences of 2D and 3D audiences’ of the same fantasy movies in a between subject design (N= 289). Results showed that the technological features cannot predict entertainment. However, the feelings of presence, the appeal of the special effects and fanship are predictors for entertainment.",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0038,2014,Paper Session,Egocentric Projection Into Story Characters,2,"Understanding how audiences perceive narrative characters is important to understanding how audiences engage in a story and how persuasive and/or entertaining narrative messages work. The current studies examine to what extent and when do audience members understand a character’s mental processing by egocentric projection—projection of the audience member’s own mental processes into the mind of the character. The results of two experiments indicate that this depends on a number of factors including familiarity with the character, whether audiences anchor on the self, availability of mental resources and existence of competing stereotypes. Overall the results support theories indicating that egocentric projection is most likely for unfamiliar characters. This study helps clarify some common misunderstandings of egocentric projection and shed light on the mechanism of narrative processing.",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0039,2014,Paper Session,Experiencing Sports Entertainment in the Light of Fan Group Involvement,7,"Our research addresses the experience and cognitive processing of television-based sports entertainment. We conducted an experimental study during the 2013th European soccer Champions League Finals in London, focusing on supporters of the final teams Borussia Dortmund and FC Bayern München. Fans were compared on media entertainment experience as well as the fan-specific involvement in terms of the affective impact of the game. Furthermore, it was examined whether different fan groups show different cognitive processing patterns of the game. Results show stable but strongly diverging fan cultures that influence the cognitive processing of the game.",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0040,2014,Paper Session,Media Entertainment and Well-Being: Linking Hedonic and Eudaimonic Entertainment to Media-Induced Recovery and Vitality,4,"This paper addresses the notion of two-factor models of entertainment and their impact on well-being via a hedonic and a eudaimonic route. It is suggested that media-induced recovery and the satisfaction of respective needs can provide an important link in bridging these two entertainment experiences (hedonic and eudaimonic) with well-being after media consumption. Using structural equation modelling, relationships between hedonic/eudaimonic entertainment experiences, involvement, enjoyment, recovery experience and vitality as recovery outcome were tested experimentally (N=120). Results suggest that satisfying recovery needs is achieved via hedonic as well as via eudaimonic experiences by enhancing either relaxation or mastery. Both pathways to recovery are positively related to an increase in vitality and thereby able to foster well-being.",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0041,2014,Paper Session,Same Same But Different: Antecedents and Consequences of Eudaimonic Entertainment in a Political Format,1,"Two studies were conducted to look into the influence of entertainment experiences as need satisfaction on information processing. Self determination theory (Deci & Ryan, 1985) and the affect infusion model (Forgas, 1995) serve as theoretical basis. First, an online survey (N = 82) aimed to establish existing measures in the new context of political talk shows and test the hypotheses without the influence of a laboratory setting. In the second study a 2 x 2 x2 (autonomy on/off, competence on/off, positive/negative video) mixed design laboratory experiment with 94 subjects was conducted to account for the causal relationship between needs and entertainment experience. Results from both studies support an influence of need satisfaction on eudaimonic entertainment. Furthermore, an influence of eudaimonic entertainment on substantive processing is established. However, results suggest that the influence of argumentation quality is an important moderator that has not yet been accounted for.",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0042,2014,Paper Session,Story Character’s Goal Achievement and Goal Pursuit on Readers’ Implicit and Explicit Goal,2,"Previous studies indicated that when readers observe other’s goal achievement, they become less likely to implicitly pursue the goal—including health-related goals. However, observing other’s goal achievement may explicitly encourage people to model the observed behaviors. In an experiment, participants read a story in which a story character succeeded in losing weight (goal-achieved) or failed it (goal-failed), and she continues or discontinues pursuing that goal. When the story character continued to pursue the goal, readers implicitly pursued the observed goal more than when the character discontinued it while the story character’s goal achievement did not have an effect. On the other hand, when the character’s goal was achieved, as readers perceived more similarity with the story character, explicit behavioral intention toward diet-related behaviors increased. The results indicate vicarious goal satiation occurs because story characters stopped pursuing the goal—not because they succeeded or failed.",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0043,2014,Paper Session,"The Influence of Media Portrayals of Care, Loyalty, and Purity on Elevation and Connectedness With Humanity",5,"The purpose of this research was to examine how media portrayals of morality focused on care, purity, or loyalty interact with the moral domains of viewers to elicit the emotional response of elevation and resultant feelings of connectedness with humanity. An experiment was conducted, with results showing that the portrayal of care elicited the strongest feelings of elevation, followed by loyalty. Both of these portrayals were associated with feelings of greater connectedness, mediated by elevation responses. The effect of care portrayals was most pronounced among viewers with progressive moral attitudes emphasizing care and fairness over loyalty, purity, and authority. The portrayal of purity not only failed to elicit moral evaluation, but appeared to dampen this response among individuals higher on progressive moral attitudes.",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0044,2014,Paper Session,Viewing Meaningful Entertainment and Altruistic Behavior: Investigating Potential Mediators,2,"Recent research has shown that exposure to meaningful entertainment media content, or that which shows examples of moral beauty, may influence not only affective responses, but also altruistic behavior. This process has been said to be an effect of a set of feelings referred to as “elevation,” although the processes by which the effects take place have not been explored. This experiment (N=107) showed that participants watching a meaningful clip of a television show were more likely to engage in helping behavior than those who watched a non-meaningful clip. The effect of the clip was mediated by the degree to which the clip produced mixed affective response in participants. Although clip meaningfulness led to increased empathy with the character and increased feelings of elevation, neither of these predicted helping behavior after controlling for clip meaningfulness. Helping behavior also increased when the help recipient was less similar to the participants (age, race, and university affiliation).",Psychological Processes Underlying Mediated Entertainment,Information Systems
2014-0045,2014,Paper Session,Communication Can Reduce Stereotyping Behavioral Decisions,3,"Stereotypes are oversimplifications of a complex social environment, and they can contribute to a host of social problems. Based on decision science literature, we conceptualize stereotype decisions as a hybrid of both rule-based and experience-based decision process, and explore how feedback of decisions and the way we communicating categorization information during the decision process can help reduce stereotyping behavior. We designed a novel decision game experiment to study how people make interpersonal interaction decisions based on the stereotypes provided in the cover story at the beginning of the game and trial-by-trial feedback over time throughout the game. In addition, the decision trials required different communication effort for the categorization information during the decision process. Through a multilevel time series logit model, we found that communication of categorization information and feedback information can significantly reduce stereotyping behavioral decision.","Analyses of Stereotypes, Gender Roles, and Expectancy Violations in Media",Information Systems
