paper id,paper title,year,author number,author position,author name,author aff
2014-0039,Experiencing Sports Entertainment in the Light of Fan Group Involvement,2014,7,2,Claudia Wilhelm,University of Erfurt
2014-0039,Experiencing Sports Entertainment in the Light of Fan Group Involvement,2014,7,3,Frank Papenmeier,U of Tuebingen
2014-0039,Experiencing Sports Entertainment in the Light of Fan Group Involvement,2014,7,4,Annika Maurer,U of Tuebingen
2014-0039,Experiencing Sports Entertainment in the Light of Fan Group Involvement,2014,7,5,Aileen Oeberst,Knowledge Media Research Center
2014-0039,Experiencing Sports Entertainment in the Light of Fan Group Involvement,2014,7,6,Stephan Schwan,Knowledge Media Research Center
2014-0039,Experiencing Sports Entertainment in the Light of Fan Group Involvement,2014,7,7,Markus Huff,U of Tuebingen
2014-0040,Media Entertainment and Well-Being: Linking Hedonic and Eudaimonic Entertainment to Media-Induced Recovery and Vitality,2014,4,1,Diana Rieger,University of Cologne
2014-0040,Media Entertainment and Well-Being: Linking Hedonic and Eudaimonic Entertainment to Media-Induced Recovery and Vitality,2014,4,2,Leonard Reinecke,U of Mainz
2014-0040,Media Entertainment and Well-Being: Linking Hedonic and Eudaimonic Entertainment to Media-Induced Recovery and Vitality,2014,4,3,Lena Frischlich,University of Cologne
2014-0040,Media Entertainment and Well-Being: Linking Hedonic and Eudaimonic Entertainment to Media-Induced Recovery and Vitality,2014,4,4,Gary Bente,U of Cologne
2014-0041,Same Same But Different: Antecedents and Consequences of Eudaimonic Entertainment in a Political Format,2014,1,1,Franziska Susanne Roth,U of Mannheim
2014-0042,Story Character’s Goal Achievement and Goal Pursuit on Readers’ Implicit and Explicit Goal,2014,2,1,Tae Kyoung Lee,Cornell U
2014-0042,Story Character’s Goal Achievement and Goal Pursuit on Readers’ Implicit and Explicit Goal,2014,2,2,Michael A. Shapiro,Cornell U
2014-0043,"The Influence of Media Portrayals of Care, Loyalty, and Purity on Elevation and Connectedness With Humanity",2014,5,1,Mary Beth Oliver,Pennsylvania State U
2014-0043,"The Influence of Media Portrayals of Care, Loyalty, and Purity on Elevation and Connectedness With Humanity",2014,5,2,Keunyeong (Karina) Kim,Pennsylvania State U
2014-0043,"The Influence of Media Portrayals of Care, Loyalty, and Purity on Elevation and Connectedness With Humanity",2014,5,3,Jennifer Hoewe,Pennsylvania State U
2014-0043,"The Influence of Media Portrayals of Care, Loyalty, and Purity on Elevation and Connectedness With Humanity",2014,5,4,Drew D. Shade,Pennsylvania State U
2014-0043,"The Influence of Media Portrayals of Care, Loyalty, and Purity on Elevation and Connectedness With Humanity",2014,5,5,Erica Bailey,Pennsylvania State University
2014-0044,Viewing Meaningful Entertainment and Altruistic Behavior: Investigating Potential Mediators,2014,2,1,Erica Bailey,Pennsylvania State University
2014-0044,Viewing Meaningful Entertainment and Altruistic Behavior: Investigating Potential Mediators,2014,2,2,Bartosz Wojtek Wojdynski,University of Georgia
2014-0045,Communication Can Reduce Stereotyping Behavioral Decisions,2014,3,1,Zheng Joyce Wang,The Ohio State University
2014-0045,Communication Can Reduce Stereotyping Behavioral Decisions,2014,3,2,Tyler Solloway,Ohio State University
2014-0045,Communication Can Reduce Stereotyping Behavioral Decisions,2014,3,3,Cody Kenneth Cooper,Ohio State U
2014-0046,How Do Men and Women Self-Present in Online Business Networks: A Quantitative and Qualitative Analysis,2014,2,1,Sabrina Cornelia Eimler,U of Duisburg-Essen
2014-0046,How Do Men and Women Self-Present in Online Business Networks: A Quantitative and Qualitative Analysis,2014,2,2,Lars Bollen,U of Twente
2014-0047,Online Interruptions: Relevancy of Media Richness Theory,2014,3,1,Eilat Chen Levy,U of Haifa
2014-0047,Online Interruptions: Relevancy of Media Richness Theory,2014,3,2,Sheizaf Rafaeli,U of Haifa
2014-0047,Online Interruptions: Relevancy of Media Richness Theory,2014,3,3,Yaron Ariel,Yezreel Valley College
2014-0048,Online and Retrospective Negation of Media Stereotypes,2014,2,1,Florian Arendt,U of Vienna
2014-0048,Online and Retrospective Negation of Media Stereotypes,2014,2,2,Jorg Matthes,U of Vienna
2014-0049,Parsing Gender Gaps on News Memory Making and Decay,2014,4,1,Mariska Kleemans,Radboud University Nijmegen
2014-0049,Parsing Gender Gaps on News Memory Making and Decay,2014,4,2,Ozen Bas,Indiana University
2014-0049,Parsing Gender Gaps on News Memory Making and Decay,2014,4,3,Irene Ingeborg van Driel,Indiana U
2014-0049,Parsing Gender Gaps on News Memory Making and Decay,2014,4,4,Maria Elizabeth Grabe,Indiana U
2014-0050,"How Gender, Conflict Linkage, Victimization, and Cardiovascular Reactivity Predict Taking Conflict Personally",2014,2,1,James M. Honeycutt,Louisiana State University
2014-0050,"How Gender, Conflict Linkage, Victimization, and Cardiovascular Reactivity Predict Taking Conflict Personally",2014,2,2,Laura C Hatcher,Louisiana State U
2014-0051,No Woman No Cry?: How Televised Women’s Football Affects Moods and Judgments,2014,3,1,Johannes Knoll,Wuerzburg U
2014-0051,No Woman No Cry?: How Televised Women’s Football Affects Moods and Judgments,2014,3,2,Holger Schramm,U of Wuerzburg
2014-0051,No Woman No Cry?: How Televised Women’s Football Affects Moods and Judgments,2014,3,3,Christiana Schallhorn,Wuerzburg University
2014-0052,Violating Viewers' Expectations During Narrative Processing,2014,3,1,Freya Sukalla,Augsburg U
2014-0052,Violating Viewers' Expectations During Narrative Processing,2014,3,2,Heather Shoenberger,U of Missouri
2014-0052,Violating Viewers' Expectations During Narrative Processing,2014,3,3,Paul David Bolls,U of Missouri
2014-0053,Adolescents’ Comments on Social Network Sites: Who Receives Negative Feedback and Why?,2014,3,1,Maria Koutamanis,University of Amsterdam
2014-0053,Adolescents’ Comments on Social Network Sites: Who Receives Negative Feedback and Why?,2014,3,2,Helen Vossen,U of Amsterdam
2014-0053,Adolescents’ Comments on Social Network Sites: Who Receives Negative Feedback and Why?,2014,3,3,Patti M. Valkenburg,U of Amsterdam
2014-0054,Audience Targeting Strategies for Seeking Information on Facebook,2014,2,1,Anne Oeldorf-Hirsch,University of Connecticut
2014-0054,Audience Targeting Strategies for Seeking Information on Facebook,2014,2,2,Darren R. Gergle,Northwestern U
2014-0055,Credibility of Anonymity in Third-Party Content Online,2014,2,1,Justin David Wolfgang,University of Missouri
2014-0055,Credibility of Anonymity in Third-Party Content Online,2014,2,2,Manu Bhandari,University of Missouri
2014-0056,Discussing News on Facebook? The Interplay of Sharing of and Commenting on Online News Articles,2014,3,1,Dominik Johannes Leiner,Ludwig-Maximilians-U Munich
2014-0056,Discussing News on Facebook? The Interplay of Sharing of and Commenting on Online News Articles,2014,3,2,Till Marcus Keyling,LMU Munich
2014-0056,Discussing News on Facebook? The Interplay of Sharing of and Commenting on Online News Articles,2014,3,3,Veronika Karnowski,Ludwig-Maximilians U - Munich
2014-0057,Friends Without Benefits? The Effects of Message Valence on the Willingness to Respond to SNS Status Updates,2014,2,1,Leonard Reinecke,U of Mainz
2014-0057,Friends Without Benefits? The Effects of Message Valence on the Willingness to Respond to SNS Status Updates,2014,2,2,Marc Ziegele,U of Mainz
2014-0058,"Social Media, Social Support, and Solitude Among College Students",2014,4,1,Zheng Joyce Wang,The Ohio State University
2014-0058,"Social Media, Social Support, and Solitude Among College Students",2014,4,2,Zhengjie Li,Ohio State University
2014-0058,"Social Media, Social Support, and Solitude Among College Students",2014,4,3,Alex Hedstrom,The Ohio State University
2014-0058,"Social Media, Social Support, and Solitude Among College Students",2014,4,4,Matt Irwin,Ohio State University
2014-0059,Social Network Structure Modulates Neural Precursors of Recommendations,2014,4,1,Matthew Brook O'Donnell,U of Pennsylvania
2014-0059,Social Network Structure Modulates Neural Precursors of Recommendations,2014,4,2,Joseph Bayer,U of Michigan
2014-0059,Social Network Structure Modulates Neural Precursors of Recommendations,2014,4,3,Christopher Cascio,U of Pennsylvania
2014-0059,Social Network Structure Modulates Neural Precursors of Recommendations,2014,4,4,Emily Falk,University of Pennsylvania
2014-0060,"They Came, They Liked, They Commented: Social Influence on Facebook News Channels",2014,2,1,Stephan Winter,U Duisburg-Essen
2014-0060,"They Came, They Liked, They Commented: Social Influence on Facebook News Channels",2014,2,2,Caroline Brückner,U of Duisburg-Essen
2014-0061,A Case Study in Computational Content Analysis: Comparisons of Sentiment Analysis Methods on News Media,2014,1,1,Rebecca J Weiss,Stanford U
2014-0062,A New Content Analysis Methodology: A Comparison of ExxonMobil’s CEO Corporate Citizen Report Letters for 2002 and 2012,2014,2,1,Edward T. Vieira,"Jr, Simmons College"
2014-0062,A New Content Analysis Methodology: A Comparison of ExxonMobil’s CEO Corporate Citizen Report Letters for 2002 and 2012,2014,2,2,Susan Grantham,University of Hartford
2014-0063,Development of a Short Measure of Media Multitasking for Adolescents,2014,3,1,Susanne E. Baumgartner,U of Amsterdam
2014-0063,Development of a Short Measure of Media Multitasking for Adolescents,2014,3,2,Wouter Weeda,U of Amsterdam
2014-0063,Development of a Short Measure of Media Multitasking for Adolescents,2014,3,3,Mariette Huizinga,VU U - Amsterdam
2014-0064,Efficient Versus Accurate Message Testing: Choosing an Optimal Sample Size to Evaluate Message Characteristics,2014,2,1,Minji Kim,U of Pennsylvania
2014-0064,Efficient Versus Accurate Message Testing: Choosing an Optimal Sample Size to Evaluate Message Characteristics,2014,2,2,Joseph N. Cappella,U of Pennsylvania
2014-0065,"Manipulating and Measuring Involvement in Mass Communication Research, 1990-2009",2014,2,1,Bartosz Wojtek Wojdynski,University of Georgia
2014-0065,"Manipulating and Measuring Involvement in Mass Communication Research, 1990-2009",2014,2,2,Francesca Renee Dillman Carpentier,U of North Carolina - Chapel Hill
2014-0066,Validity and Reliability of Media Violence Exposure Measures,2014,3,1,Karin Fikkers,"ASCoR, University of Amsterdam"
2014-0066,Validity and Reliability of Media Violence Exposure Measures,2014,3,2,Jessica Taylor Piotrowski,U of Amsterdam
2014-0066,Validity and Reliability of Media Violence Exposure Measures,2014,3,3,Patti M. Valkenburg,U of Amsterdam
2014-0067,Using a Response Deadline Procedure to Understand How People Process Alcohol PSAs,2014,5,1,David R. Ewoldsen,Ohio State U
2014-0067,Using a Response Deadline Procedure to Understand How People Process Alcohol PSAs,2014,5,2,Sarah Brookes,University of Maine
2014-0067,Using a Response Deadline Procedure to Understand How People Process Alcohol PSAs,2014,5,3,Catherine Elise Goodall,Ohio State U
2014-0067,Using a Response Deadline Procedure to Understand How People Process Alcohol PSAs,2014,5,4,Rachel Ralston,The Ohio State University
2014-0067,Using a Response Deadline Procedure to Understand How People Process Alcohol PSAs,2014,5,5,Michael D. Slater,Ohio State U
2014-0068,Who Watches the Watchmen? Evaluation of Peer Reviews in Social Science Journals,2014,2,1,Malte Elson,University of Muenster
2014-0068,Who Watches the Watchmen? Evaluation of Peer Reviews in Social Science Journals,2014,2,2,James D. Ivory,Virginia Tech
2014-0069,Dimensions and Information Introduced (ii): How Information Provided Weighs Differently When Number of Visual Dimensions change,2014,4,1,Byungho Park,Korea Advanced Institute of Science and Technology
2014-0069,Dimensions and Information Introduced (ii): How Information Provided Weighs Differently When Number of Visual Dimensions change,2014,4,2,Eunkyoung Lee,Korea Advanced Institute of Science and Technology
2014-0069,Dimensions and Information Introduced (ii): How Information Provided Weighs Differently When Number of Visual Dimensions change,2014,4,3,Kyunghee Lee,Korea Advanced Institute of Science and Technology
2014-0069,Dimensions and Information Introduced (ii): How Information Provided Weighs Differently When Number of Visual Dimensions change,2014,4,4,Dal Woo Nam,Korea Advanced Institute of Science and Technology
2014-0070,Explicating the Emotion Spillover Effect Using Motivated Information Processing Approach: Promising Evidence and Remaining Issues,2014,1,1,Narine S. Yegiyan,U of California - Davis
2014-0071,How Camera Changes Affect the Recognition of Public Service Announcements: A Test Outside the Lab,2014,2,1,Paul G. HendriksVettehen,Radboud U - Nijmegen
2014-0071,How Camera Changes Affect the Recognition of Public Service Announcements: A Test Outside the Lab,2014,2,2,Mariska Kleemans,Radboud University Nijmegen
2014-0072,How Perceived Information Quality of Online News Sources Determines Political Knowledge Through Self-Efficacy,2014,1,1,Josephine Schmitt,University of Hohenheim
2014-0073,"People vs. Objects in Media Texts: Effects of Content Features on Attention, Arousal, and Memory",2014,4,1,Miglena Mantcheva Sternadori,U of South Dakota
2014-0073,"People vs. Objects in Media Texts: Effects of Content Features on Attention, Arousal, and Memory",2014,4,2,Brandon Harley Nutting,U of South Dakota
2014-0073,"People vs. Objects in Media Texts: Effects of Content Features on Attention, Arousal, and Memory",2014,4,3,Frank Hulscher,U of South Dakota
2014-0073,"People vs. Objects in Media Texts: Effects of Content Features on Attention, Arousal, and Memory",2014,4,4,Charlie Dalldorf,University of South Dakota
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,1,Erika Katherine Johnson,University of Missouri
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,2,Ginny Chadwick,U of Missouri
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,3,Rachel Lara Davis,U of Missouri
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,4,Qin Liu,U of Missouri
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,5,Michelle Reed,U of Missouri
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,6,Dawn Schillinger,U of Missouri
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,7,Jennah Sontag,U of Missouri
2014-0074,The Impact of Image Intensity and Text Color on Responses to Health Warnings,2014,8,8,Zongyuan Wang,University of Missouri at Columbia
2014-0075,Variables Influencing the Likelihood of Being Reminded to a Failed Message by a Similar Communication Situation,2014,1,1,Janet R. Meyer,Kent State U
2014-0076,“Help! I’m Being Attacked by a Giant Word!” Bodily Responses to Looming Words and Pictures,2014,6,1,Annie Lang,Indiana U
2014-0076,“Help! I’m Being Attacked by a Giant Word!” Bodily Responses to Looming Words and Pictures,2014,6,2,Rachel L. Bailey,Washington State University
2014-0076,“Help! I’m Being Attacked by a Giant Word!” Bodily Responses to Looming Words and Pictures,2014,6,3,Sharon Mayell,Indiana U
2014-0076,“Help! I’m Being Attacked by a Giant Word!” Bodily Responses to Looming Words and Pictures,2014,6,4,Jiawei Liu,Indiana U
2014-0076,“Help! I’m Being Attacked by a Giant Word!” Bodily Responses to Looming Words and Pictures,2014,6,5,Sean Ryan Connolly,Indiana U
2014-0076,“Help! I’m Being Attacked by a Giant Word!” Bodily Responses to Looming Words and Pictures,2014,6,6,Katherine Krizan,Indiana U
2014-0077,Emotional Cues and Thought Confidence in Persuasion: Attitudinal and Behavioral Outcomes,2014,2,1,Morgan Schunn,Ohio State U
2014-0077,Emotional Cues and Thought Confidence in Persuasion: Attitudinal and Behavioral Outcomes,2014,2,2,Nancy Rhodes,Ohio State University
2014-0078,Exploring the Cognitive Mechanism for the “Just-One-More” Technique of Gaining Compliance,2014,1,1,Christopher John Carpenter,Western Illinois U
2014-0079,Is Personalization Too Fragile to Work? How Priming and Need for Uniqueness Influence the Effectiveness of Personalized Communication,2014,2,1,Cong Li,University of Miami
2014-0079,Is Personalization Too Fragile to Work? How Priming and Need for Uniqueness Influence the Effectiveness of Personalized Communication,2014,2,2,Zongchao Li,U of Miami
2014-0080,Killer Ads: A Terror Management Account of Fear in Advertisements,2014,4,1,Enny Henrica Das,Radboud University Nijmegen
2014-0080,Killer Ads: A Terror Management Account of Fear in Advertisements,2014,4,2,Rolien Duiven,VU U - Amsterdam
2014-0080,Killer Ads: A Terror Management Account of Fear in Advertisements,2014,4,3,Jolien Arendsen,VU University - Amsterdam
2014-0080,Killer Ads: A Terror Management Account of Fear in Advertisements,2014,4,4,Ivar Vermeulen,VU University Amsterdam
2014-0081,Mere Thought Effects as Mere Bunk: Message Conformity Effects That Implode the Myth of Self-Generated Attitude Change,2014,1,1,Mark A. Hamilton,U of Connecticut
2014-0082,Testing the Reactance vs. the Reciprocity of Politeness Explanations for the Effectiveness of the “But You Are Free” Compliance-Gaining Technique,2014,2,1,Christopher John Carpenter,Western Illinois U
2014-0082,Testing the Reactance vs. the Reciprocity of Politeness Explanations for the Effectiveness of the “But You Are Free” Compliance-Gaining Technique,2014,2,2,Alexandre Pascual,U of Bordeaux 2
2014-0083,When Truth Hurts: How Rectifying Misinformation Can Lead to Unintended Consequences,2014,2,1,Christina V. Peter,Ludwig-Maximilians-U Munich
2014-0083,When Truth Hurts: How Rectifying Misinformation Can Lead to Unintended Consequences,2014,2,2,Thomas Koch,Ludwig-Maximilians-U Munich
2014-0084,'Gender as a Multilayered Issue in Journalism': A Qualitative Study of Gender Inequality in Newsrooms,2014,2,1,Sara De Vuyst,U Gent
2014-0084,'Gender as a Multilayered Issue in Journalism': A Qualitative Study of Gender Inequality in Newsrooms,2014,2,2,Karin Raeymaeckers,U Gent
2014-0085,Is the Personal Political (Yet)? Female Columnists in the US and the Male Definition of Politics,2014,3,1,Ingrid Bachmann,Pontificia U Catolica de Chile
2014-0085,Is the Personal Political (Yet)? Female Columnists in the US and the Male Definition of Politics,2014,3,2,Jaime Loke,U of Oklahoma
2014-0085,Is the Personal Political (Yet)? Female Columnists in the US and the Male Definition of Politics,2014,3,3,Dustin M. Harp,U of Texas - Arlington
2014-0086,Text to Sex: How Cell Phones Impact Hooking Up and Sexuality on Campus,2014,1,1,Sascha Goluboff,Washington and Lee University
2014-0087,Trans-ing the Wreck: Constructing a Trans Hip-Hop (Post) Feminist Lens,2014,1,1,Jasmine N Salters,Annenberg School for Communication/University of Pennsylvania
2014-0088,Alcohol-Discordancy and HIV/AIDS Among Women in Rural Kenya,2014,1,1,Nancy W. Muturi,Kansas State U
2014-0089,Measurement of Preference for Homophily: A Grounded Research Approach,2014,1,1,Caitlin Michelle McLaughlin,Bishop's University
2014-0090,Patterning Openness: Expanding Family Communication Patterns to Enhance Adult Adoptee Dual Family Identities and Self-esteem,2014,3,1,Haley Horstman,University of Missouri-Columbia
