paper id,paper title,year,author number,author position,author name,author aff
2015-0017,"“The Most Beautiful Suicide”: Memory, Myth, and Violence in an Iconic Photograph",2015,1,1,Timothy Shaw Penn,University of Maryland
2015-0018,Gender Gap Through Media Lens: Visual Portrayal of Women Candidates by Indian Newspapers in Facebook,2015,1,1,Pallavi Guha,University of Maryland
2015-0019,Leaders and Symbols: Constructing Political Images of Presidents in the United States and Russia,2015,1,1,Tatsiana Karaliova,Univ of MO
2015-0020,Visual Frames of Obamacare: The Evolving Roles of Political Cartoons and Memes in Engaging Public Discourse,2015,2,1,Marguerite Page,Southern Illinois University
2015-0020,Visual Frames of Obamacare: The Evolving Roles of Political Cartoons and Memes in Engaging Public Discourse,2015,2,2,Janis Teruggi Page,American University
2015-0021,Social Media and Visual Propaganda: A Comparative Analysis of Facebook Images During Syrian Conflicts,2015,2,1,Hyunjin Seo,U of Kansas
2015-0021,Social Media and Visual Propaganda: A Comparative Analysis of Facebook Images During Syrian Conflicts,2015,2,2,Husain Ebrahim,U of Kansas
2015-0022,Automated Visual Coding of Politicians in the Mass Media: Correlating Large-Scale Image Analysis With Public Opinion Polls,2015,2,1,Jungseock Joo,"University of California, Los Angeles"
2015-0022,Automated Visual Coding of Politicians in the Mass Media: Correlating Large-Scale Image Analysis With Public Opinion Polls,2015,2,2,Francis F. Steen,U of California - Los Angeles
2015-0023,A Multidimensional Model of Sport Dramaturgy,2015,1,1,Diana Luiza Dumitriu,National U
2015-0024,"Emerging Adults’ Response to Parental Advice About Physical Activity, Exercise, and Sports",2015,4,1,Lisa M Guntzviller,Utah State U
2015-0024,"Emerging Adults’ Response to Parental Advice About Physical Activity, Exercise, and Sports",2015,4,2,Chelsea Bush,U of Utah
2015-0024,"Emerging Adults’ Response to Parental Advice About Physical Activity, Exercise, and Sports",2015,4,3,Travis Dorsch,Utah State U
2015-0024,"Emerging Adults’ Response to Parental Advice About Physical Activity, Exercise, and Sports",2015,4,4,Keith Osai,Utah State U
2015-0025,Ultimate Rebranding: The Active Commodification of Sport Subculture,2015,1,1,Caitlin Cieslik-Miskimen,University of Wisconsin-Madison
