Paper ID,Title,Session,Session Division,Individual Division,Session SubDivision,Sumission Type,Title to Check,Session to Check,Abstract
2009-0215,"Changes in Journalism in the ""Chindia"" Half of the World","Globalizing Journalism: Where, How, How Much, So What?",,,,Paper,"Changes in Journalism in the ""Chindia"" Half of the World","Globalizing Journalism: Where, How, How Much, So What?","Daya Thussu will discuss how communication technology and new genres have made traditional ways of practicing and teaching journalism obsolete. He will illustrate the diffusion of the US model of advertising-supported news and the use of 24/7 infotainment. Will emerging global media news be primarily infotainment? Most of his presentation will then focus on changes in journalism in Chindia (a geo-political label coined by Jairam Ramesh, an advisor to a former Prime Minister of India) to signal the rise of the rest of the world. According to the World Association of Newspapers, in 2008, 74 of the worlds 100 largest selling dailies were published in Asia. China leads with 107 million copies sold daily, followed by India with 99 million. With 56 round-the-clock news channels, and a booming print journalism industry, India has the distinction of having the worlds most linguistically diverse mediascape. China is home to the worlds largest blogger population."
2009-0216,Change the Way You Communicate! Nokias Upstreaming and Downstreaming of MMS,Online Persuasion: Visual Marketing and Political Campaigning,,,,Paper,Change the Way You Communicate! Nokias Upstreaming and Downstreaming of MMS,Online Persuasion: Visual Marketing and Political Campaigning,"This paper takes a cultural studies approach to analyzing what could be termed the cultural uptake of a new commercial visual technology, the camera phone, in three key interdependent areas: user adoption, political economic contexts, and textual representation. Nokias early investment and marketing of person-to-person picture messaging is juxtaposed to actual trends in user adoption and cultural appropriation, which in turn encouraged the cellular giant to deploy narrative practices based on perceived user needs and later focus on Internet-based services, such as online image sharing. The goal of this study is to highlight the complex contested ground onto which new media technologies emerge, while offering a partial, yet multilayered, cultural snapshot of the first few years of a still relatively new, but already pervasive, personal media tool."
2009-0217,Change: Young Voters Speak During the 2008 Presidential Primary Season,Youth and Politics,,,,Paper,Change: Young Voters Speak During the 2008 Presidential Primary Season,Youth and Politics,"Change became the mantra of the 2008 Presidential primary campaign. Senators Clinton, McCain and Obama, as well as Governor Huckabee all used the idea of change as part of their campaign rhetoric. This study sought to determine what the youth vote believed that change meant, both in an overall sense and as attributed to each of the four candidates.
Seven-Hundred and Eighty four undergraduates from six states and nine Colleges and Universities participated in this study. Analysis of the open ended data found several overall categories of change and subsequent analysis found that these categories were more relevant to certain demographics than others. Further, the sources of information used by this population were much different than in prior elections. For example, friends and family were reported to be the most important source of political information while blogs were seldom mentioned as a source of political information.
The findings reveal that the candidates were effective in their use of the word change, as the respondents were able to differentiate between the different campaign messages. A discussion of the findings as well as ideas for future research is discussed."
2009-0218,Changing Characteristics of the Broadcast News Interview,Forms of Talk on Radio and Television,,,,Paper,Changing Characteristics of the Broadcast News Interview,Forms of Talk on Radio and Television,"Some of the most significant analyses of broadcast talk have been in the area of the news interview, where particular attention has been devoted to the performance of accountability through a blend of adversarialism and neutralism. In the UK context adversarialism (as well as neutralism) can be traced to specific developments in the evolution of public service broadcasting. This paper will explore the degree to which significant changes are taking place in the way accountability is performed in the context of UK public service television. It will suggest that there has been a shift from neutralism to argument and will consider some of the implications of this for the way we understand discursive change in an institutional context."
2009-0219,Changing Identity Through Self-Presentation: The Effect of New Media on the Self-Perception Process,"Offline Selves, Online Personas",,,,Paper,Changing Identity Through Self-Presentation: The Effect of New Media on the Self-Perception Process,"Offline Selves, Online Personas","Self-presentation in a public mediated environment, such as a blog, can cause a person to internalize the self-presentation and make it part of their identity, a process labeled identity shift (Gonzales & Hancock, 2008). This study extends previous work on identity shift by examining the impact of affordances and certainty across face-to-face and computer-mediated presentations. Seventy-eight people produced either introverted or extroverted self-presentations either in a blog or in a video condition to test whether the asynchronicity and visual anonymity of computer-mediated communication (CMC) augment the effect of identity shift relative to face-to-face. The results indicate that for presentations of extroversion, presenting ones self virtually enhances identity shift relative to physical self-presentations as expected. And, consistent with the public commitment framework, being certain of the self-presentation mediates the effect of media on identity shift. Implications for future tests and areas of theoretical development in CMC research are discussed."
2009-0220,Changing Styles of News Presentation: The Performative Paradox,The Management of Mediated Performance,,,,Paper,Changing Styles of News Presentation: The Performative Paradox,The Management of Mediated Performance,"Television newsreading or newscasting entails a paradoxical kind of performance that rests upon reading from an autocue as if speaking directly to camera. In doing so, newsreaders must manage a dual orientation - on the one hand, to the prescripted matter of the news but, on the other, through direct visual address to the broadcast audience. Traditionally this performance has been managed through the adoption of in an institutional rather than a personal voice in which newsreaders project themselves as neither the author or the principal of the news text but simply animate it (Goffman). However, various pressures, of both an institutional and a broader social kind, are combining to undermine this strictly neutral style and to require newscasting to be performed in a more engaged fashion. There are various indices of these changes: ad libbing, facial expressiveness, postural shifts and so on. This paper will examine some of these shifts at work and point to the performative tensions that arise between older more formal styles of presentation and newer more interactive ones."
2009-0221,"Changing the World With a ""Crappy"" Documentary: A Media-Based, Youth-Driven Advocacy Campaign in Northern Uganda","torytelling, Traditional Media, New Technologies, and Development",,,,Paper,"Changing the World With a ""Crappy"" Documentary: A Media-Based, Youth-Driven Advocacy Campaign in Northern Uganda","Storytelling, Traditional Media, New Technologies, and Development","Invisible Children launched in 2003 with an hour-long documentary and has since evolved into a sizeable media-advocacy campaign that has been able to reach and enlist a substantial number of young supporters. This paper examines Invisible Children to investigate what this new kind of media and youth advocacy organization might mean for the larger human rights movement. It opens with a brief discussion of the historical and political context for the conflict in northern Uganda, followed by a close examination of the original documentary. The paper then will explore the organizations use of multiple forms of media and how its later media products correct some of the initial documentarys weaknesses while inheriting others. Finally, the paper will examine Invisible Childrens effectiveness at engaging youth through hipster branding, a Web 2.0 approach and constant feedback mechanisms. The following study is based on analysis of Invisible Childrens multimedia products and newspaper coverage."
2009-0222,Channel- Versus Content-Oriented Media Use,Media Selection,,,,Paper,Channel- Versus Content-Oriented Media Use,Media Selection,"Departing from the channel- centered concept of media use, this study empirically examined the possibility that media use patterns center on particular content-types across different media channels. A factor analysis on the items tapping the use of various media channels (newspaper, television, and the Internet), which are further divided into specific contents consumed within each medium (N = 1000), yielded a five-factor solution. Among these factors, three were channel-bound, whereas two were content-bound. Results suggest that media users tend not only to use one particular channel for various contents, but also to pursue particular content types across various media outlets. This research also attempted to predict these channel- and content bound media use patterns by utilizing demographics, media use motives and interests. Results are discussed with regard to how the traditional channel-bound notion of media use is being challenged in the era of new media"
2009-0223,Children and the Media: Why a Developmental Perspective Matters,Projections of the Future From Reflections on the Past: Media Issues,,,,Paper,Children and the Media: Why a Developmental Perspective Matters,Projections of the Future From Reflections on the Past: Media Issues,none
2009-0224,"Children and Video Games: Addiction, Engagement, and Scholastic Achievement",The Dark Side of Children's and Adolescents' Media Use,,,,Paper,"Children and Video Games: Addiction, Engagement, and Scholastic Achievement",The Dark Side of Children's and Adolescents' Media Use,"The aim of this study is to assess the relationship between elementary school students academic performance, gender and video gaming habits. More specifically, we seek to examine the usefulness of a distinction between addiction and high engagement and assess the predictive validity of these concepts in the context of scholastic achievement. Three hundred and thirty three children aged 8  12 years from two primary schools in Singapore were selected to participate in this study. A survey utilizing Danforths Engagement-Addiction (II) scale and questions from DSM-IV was used to collect information from the schoolchildren, while their grades were obtained directly from the teachers. The findings suggest that boys spend more time playing video games and are more likely to report higher levels of addiction and engagement. The results also indicate that addiction tendencies are consistently negatively related to scholastic performance, while no such relationship is found for either time spent playing games or for video game engagement. The implications of these findings are discussed."
2009-0225,"Children, Citizenship, and the BBC's 'Newsround'","Children, Adolescents, and the Media Poster Session",,,,Paper,"Children, Citizenship, and the BBC's 'Newsround'","Children, Adolescents, and the Media Poster Session","This paper presents the findings of a one-year study investigating childrens perceptions of the British Broadcasting Corporations news program Newsround and its website (Newsround is the UKs only childrens television news program; it has been broadcast continuously since 1972). Using questionnaires, group based activities, and video diaries with 220 children between the ages of 8 and 15 across the UK (England, Northern Ireland, Scotland and Wales), we examined the role Newsround plays in fostering citizenship amongst its viewers. Of particular interest was the extent to which the children perceived it to be relevant to their engagement with the world, their views about the forms and practices of reporting (and attendant news values), and also the programs status as a resource for identity formation. The children provided insights into how Newsround could be further improved, especially with regard to its regional coverage as well as its web-based news provision. Issues around interactivity proved to be particularly salient, inviting questions about the extent to which the familiar conventions of childrens news reporting need to be reconsidered in order to better engage young people in a digital age. The childrens suggestions have been passed to the BBC. We argue that this form of participatory research is itself an example of citizenship in the making and can have a valuable function in informing the production of public service and educational media."
2009-0226,Childrens Understanding of Advertisers Persuasive Tactics,"Children, Advertising, and Persuasive Techniques",,,,Paper,Childrens Understanding of Advertisers Persuasive Tactics,"Children, Advertising, and Persuasive Techniques","The aim of this study was to investigate 8- to 12-year-old childrens understanding of six popular advertiser tactics, including humor, peer popularity appeal, and celebrity endorsement. In a survey among 209 children and 96 adults, we investigated (1) how childrens understanding of advertiser tactics developed with age, and (2) at what age their understanding reached an adult-like level. Results showed that childrens understanding of advertiser tactics increased progressively between the ages of 8 and 12, showing a significant increase around age 10. In addition, the understanding that advertisers aim to elicit cognitive effects emerged at a later age than the understanding that advertisers aim to evoke affective and behavioral effects."
2009-0227,Chinas AIDS NGOs Networking: A Social Network Analysis,tergroup Communication Poster Session,,,,Paper,Chinas AIDS NGOs Networking: A Social Network Analysis,Intergroup Communication Poster Session,"This paper is the first attempt to empirically examine the networking status among Chinas AIDS NGOs. Social network analysis was used to examine four types of networks: Joint projects network,information exchange network,resource sharing network, and support network. Key actors in each network were highlighted. They were the ones in control of much information, in charge of coordination work among NGOs and having closing connections with the government and funding sources. In addition, all four networks had the core-periphery structure. Finally,the study suggested that geographic factor played an important role in communications and collaborations among NGOs."
2009-0228,China Through the Eyes of American Newspapers: Representation and Framing,What Framing Studies of News Reveal About China,,,,Paper,China Through the Eyes of American Newspapers: Representation and Framing,What Framing Studies of News Reveal About China,"This study applies a dynamic mass communication theory, framing, to examine what images of China were presented in American newspapers and how these images have been constructed over the recent two decades. The focus of the examination contains three aspects of news coverage: frame genres, visibility and valence. Employing a comparative case-oriented methodology, the coverage during Chinese president Xiannian Lis visit to the U.S. in 1985 as well as that during President Jintao Hus visit in 2006 are analyzed and compared. The study addresses some general characteristics and outcomes of American newspaper coverage about China. The main finding indicates that, although the amount of the coverage about China during the latter visit was largely increased over twenty years ago, the images of China presented in American newspapers and the medias tone toward the nation significantly turned more negative. The possible causes and factors are also discussed."
2009-0229,Chinese Ethnic Online Communities: Analysis of User Patterns and Cultural Adaptation,Communication and Technology (CAT) Poster Session,,,,Paper,Chinese Ethnic Online Communities: Analysis of User Patterns and Cultural Adaptation,Communication and Technology (CAT) Poster Session,"This study provides a detailed analysis of Chinese ethnic online communities and reports the results of participants use patterns. A survey of ethnic online community use and cultural adaptation was conducted with a total of 255 Chinese international students and scholars recruited from the ten universities hosting the largest number of international students. It was found that subjects spent much time on ethnic online communities and also visited frequently, with males spending more time than their female counterparts. Also, acquisition of information was found to be the strongest motive for Chinese students using ethnic online communities, while making friends was the least strong motive. Topics related to living in the United States, news about China and immigration/visas were also identified as content that Chinese students were most interested in while using ethnic online communities. Implications for the development of a new form of ethnic community online and its impact on Chinese sojourners cultural adaptation were also discussed."
2009-0230,Chinese Media in Change: A Comparison of Chinese Media Framing of the 2003 SARS Crisis and the 2008 Sichuan Earthquake,What Framing Studies of News Reveal About China,,,,Paper,Chinese Media in Change: A Comparison of Chinese Media Framing of the 2003 SARS Crisis and the 2008 Sichuan Earthquake,What Framing Studies of News Reveal About China,"This study compared the news coverage of SARS in 2003 and the 512 Earthquake in 2008 from Peoples Daily and Nanfang Weekend. Factor analysis revealed six frame dimensions: attribution of responsibility, human interests, economic consequence, denial and rescue/ treatment. Besides examination of the prevalence of frames in the articles, other two framing devices: headings and source types were also taken into consideration. Findings suggested that in both 2003 and 2008, party media and market-oriented media framed news in different ways. Peoples Daily most frequently used rescue frame in both year, and also frequently used leadership frames in the articles and headings. Government sources were cited most often in the news. Nanfang Weekend in 2003 and 2008 most frequently used human interest frames, and frequently used attribution frames. Non-government sources was the most often used source type in this paper. For the same media, in 2008, Peoples Daily used more human interest frame than in 2003. Nanfang Weekend also used more human interest frame in 2008, and doubled the use of non-government source when compared with 2003. Implications and other important findings were also discussed."
2009-0231,Cinema's Scope: Gay and Lesbian Visibility in Contemporary Indian Cinema,Global Sexualities,,,,Paper,Cinema's Scope: Gay and Lesbian Visibility in Contemporary Indian Cinema,Global Sexualities,"This paper will be an attempt to look at recent representations of same-sex desire in mainstream Indian films. It will connect these films to the discourses surrounding identity and nationalism in a post-colonial environment. It will look at how these representations intersect with class, domestic family dynamics and hegemonic notions of nationalist identity. In doing so, it will also analyze how gay and lesbian characters are positioned within the main narrative. If we look at the globalization phenomenon in India, it is ironic how certain western discourses to do with development and progress, are unproblematically adopted by a country which views the West as a defiling agent otherwise. This contradiction comes through very strongly when dealing with homosexuality which is erroneously and conveniently attributed to western culture. This picking and choosing of modernity is a fascinating phenomenon that is also brought out in GLBT visibility in Indian cinema today.
These films thus offer a lot to be examined in terms of content, as well as packaging of same-sex desire. I will analyze these films according to how these characters are portrayed as gay/lesbian, their placement in the main narrative and their class identity. Some questions that I will attempt to answer in my analysis: How do these films offer positive spaces of visibility for these characters? Are the films with positive representations of gay characters really successful in breaking away from the homophobic portrayals of gay characters as seen in other films?"
2009-0232,Citizen Brand: Private Broadcasting and Public Service in the Neoliberal Era,What's Left of Public Service? Retheorizing a Key Concept in Media Studies,,,,Paper,Citizen Brand: Private Broadcasting and Public Service in the Neoliberal Era,What's Left of Public Service? Retheorizing a Key Concept in Media Studies,"The waning concept of public service has historically been articulated to paternalistic rationalities of enlightened citizenship deemed incompatible with commercial gain. I argue that a distinctly neoliberal model of public service is emerging in the US, which differs from the classic model in five intersecting ways: 1) public service is being redefined as the for-profit coordination of resources for privatized self and community care; 2) this public service model is increasingly integral to differentiating and producing network brand identities 3) TV networks and their websites provide branded ""interfaces"" for carrying out extra-textual citizenship practices (e.g. volunteerism, community involvement) 4) citizens are seen as enterprising agents rather than subjects to be uplifted; 5) new forms of interactivity are indispensable for offloading the costs of public service onto ""good citizens,"" whose labor is also exploited to build ""do good"" television brands. Examples include Planet Green, MTV Think, and ABC Better Community."
2009-0233,City Life and the Origins of Communication Theory,Keyword: Urban Communication,,,,Paper,City Life and the Origins of Communication Theory,Keyword: Urban Communication,"Theorists and historians of communication have searched for the origins of their field in the evolution of humans capacity for language, the rhetoric, ritual, and drama attendant to public life, the practical challenges of transporting messages across space and time, and even the spiritual mystery that attends our notions of a medium of communication.


Lurking at the edge of all those theoretical accounts stands humans historical experience of the city, as the species most profound and longstanding experiment in self invention. I want to argue that, over and over again, it has been the felt experience of city life that made communication a theoretical issue worth investigating, by casting groups into ever-changing relations to one another. Thus did the theory and practice of communication emerge simultaneously, but always as part of an attempt to understand the new forms of human habitation"
2009-0234,"CitySneak: Play, Pedagogy, Surveillance",Location-Based Mobile Games: Transforming Urban Spaces Via Locative Media,,,,Paper,"CitySneak: Play, Pedagogy, Surveillance",Location-Based Mobile Games: Transforming Urban Spaces Via Locative Media,"CitySneak is a location-based mobile game that explores the monitored spaces of urban areas through the adaptation of existing mobile technologies. Using GPS-equipped mobile devices and cell phones, players of CitySneak are informed of the fixed surveillance cameras in a designated urban space. Players move through the space, attempting to navigate from a predetermined start point to an end without being seen by the camera. If players move within the designated fields of camera visibility, their phone controller notifies them that they have been seen, and the game is over. Confronting issues of surveillance in the urban environment places CitySneak in the realm of serious games, where contemporary social issues align with ludic engagement. It also plays a necessary role in the repurposing of locative media and ubiquitous technologies, engaging players in a critical exercise as they playfully negotiate the spaces of the city."
2009-0235,Civic Education for Deliberative Citizens: An Empirical Examination of the Effects of Civic Experiences in Schools,Youth and Politics,,,,Paper,Civic Education for Deliberative Citizens: An Empirical Examination of the Effects of Civic Experiences in Schools,Youth and Politics,"Analyzing the data from a nationally representative sample of 9th graders, this paper examines several hypotheses developed from the premises that first, individuals citizenship is to be constituted through their deliberative and participatory experiences; second, with provisions of civic curricula and opportunities for extra-curricular activities, public schools are a fertile ground for adolescents to acquire such experiences, and consequently to benefit from them in their development of citizenship preparedness; and third, through political discussion with others prominently present in adolescents everyday life, such school experiences could be added to and/or integrated with extra-school experiences such as news media use to affect their citizenship preparedness. Via multi-level modeling with political discussion as well as civic literacy and citizenship conception as the dependent variables, this paper obtained evidence in support of the key hypotheses. The paper discussed the implications of the results, especially in terms of the research agenda for revived political socialization research in the deliberative framework."
2009-0236,Civic Learning Online: A Framework for the Study of Civic Engagement Websites for Youth,Youth and Politics,,,,Paper,Civic Learning Online: A Framework for the Study of Civic Engagement Websites for Youth,Youth and Politics,"For many observers, the internet offers exciting possibilities for reconnecting young people with civic life. Several studies have analyzed civic websites designed for youth, but the field of civic learning online has so far lacked a theoretical framework for understanding the many civic websites now emerging. This article reviews the extensive research on civic education in schools, and uncovers four general categories of civic learning applicable to a range of contexts. Next, the article draws on recent work describing the uniqueness of young peoples civic, communicative, and learning styles, and expands the four learning categories to include more participatory and expressive learning opportunities than those usually available in schools. This expanded framework is applied to 90 of North Americas most-trafficked youth civic engagement websites. Results indicate that most sites present something like classroom civics offered online, though sites without offline connections offer a more diverse set of opportunities. We discuss ways to improve approaches to engaging young people through the internet."
2009-0237,Civic Life and Information Flows in Somaliland,Public Opinions and Information Ecologies: Assessing the Role of the Media in Conflict Environments,,,,Paper,Civic Life and Information Flows in Somaliland,Public Opinions and Information Ecologies: Assessing the Role of the Media in Conflict Environments,"The paper takes the case of Somaliland and addresses how information that supports the state and nation-building process flows and how it is challenged by religious extremism and vice versa. Drawing on data collected through social network analysis in four key cities, we argue that religious fundamentalism faces greater resistance as you move towards the west of the country because of the
nature of the social networks and the quality and quantity of information the population has access to.

Related to this, there are three elements that are particularly important including: the dynamics of civic life; the extent of government institutions; and the historical legacy and the proximity to the centre of Sufi religious education in Harar (Eastern Ethiopia). The paper will explore all three elements, but focusing on civil life in particular."
2009-0238,Civilization/Mediatization,"Mediatization as Keyword Between Civilization, Domestication, Authority, and Media Culture",,,,Paper,Civilization/Mediatization,"Mediatization as Keyword Between Civilization, Domestication, Authority, and Media Culture","In his civilization perspective on individual and society, Norbert Elias introduced the concept of figuration: the interrelationships in which people interact under conditions of interdependency and power, e.g. by division of labour in capitalism. In such figurations also the personality formation of the people develops by communication and self socialization. Civilization thus appears empirically as a process in which the basic interdependency chains are lengthening, and at the same time people internalize more and more self-constraints in order to control their emotions and to fulfil adequate norms.
On the other hand, mediatization means that media become relevant for more or less all interactions, emotions, social groups and self socializing processes of the people. Thus, civilization and mediatization are interlocking today, e.g. by media driven figurations and norms of communication. The presentation will elaborate this and present empirical evidence for the role of the media in the process of civilization."
2009-0239,Civil Society and Online Political Forums: Network Analysis of 6 Years of Political and Philosophical Discussions in Newsgroups,Technologies of Mobilization,,,,Paper,Civil Society and Online Political Forums: Network Analysis of 6 Years of Political and Philosophical Discussions in Newsgroups,Technologies of Mobilization,"This study argues that patterns of computer-mediated social interactions are pivotal to understanding the contribution of the Internet to civil society. It examines  theoretically and empirically  the limitations of free, unrestricted, online social interactions on civil society. Network analysis of 35 newsgroups on politics and philosophy over six years (2001-2006) revealed a power-law degree distribution, a highly unequal distribution of replies among discussion participants. Furthermore, the extent to which the distribution is skewed increased with size. The larger and more active a newsgroup, the more disproportionate the distribution of replies and the more unlikely most participants to attract attention to messages they posted. These patterns of communication work against some of the cornerstones of civil society: equality, informed citizenry and diversity of channels for associations."
2009-0240,Climate Changes: Saved by Rhetoric?The Greening of Corporate Public Relations,Discourse and Dialogue: A Public Relations Approach to Organizational Rhetoric,,,,Paper,Climate Changes: Saved by Rhetoric?The Greening of Corporate Public Relations,Discourse and Dialogue: A Public Relations Approach to Organizational Rhetoric,"The aim of this presentation is to answer a highly relevant and topical question: How can a rhetorical and reflective approach to corporate public relations contribute to a more ""fully functioning society"" (Heath, 2006). More specifically, how can communication create enlightened and committed citizens who will contribute as voters, consumers, and employees working in organizations handle the severe political, economic, social and cultural changes that CO2 emissions and global warming will bring about? Organizations have a role in this key issue.

This paper concentrates on a delimited aspect of this very complex rhetorical situation by comparing the external corporate rhetoric produced by two industries which appear to be under pressure due to their CO2-heavy products or production processes. On the one hand, there is the car-making industry (production companies like Opel, Peugeot or Volkswagen) to whom pervasive climate communication is a rather new thing. On the other hand, there are the hotel and travel industries (hotel chains like Scandic or Best Western) that have more than fifteen years of excellence when it comes to working with environmental communication (Frandsen & Johansen, 2001a, 2001b).

How has the political and social debate about climate changes influenced the rhetoric of these two industries? What kind of new rhetorical devices do they use, from greenhushing to greenwashing and beyond? How trustworthy are they? Will these companies forever be doomed to appear as ""strategic"" and untrustworthy in their corporate communication about climate changes? Or can they be turned into social rhetors for the benefit of both companies and society at large? This paper explores these key issues and considers the role that discourse and dialogue play in this topic.

key words: public relations, environmental communication, rhetoric"
2009-0241,Closings and Openings: Community Responses to a Shifting Public Sphere,Keywords in Communication: Community,,,,Paper,Closings and Openings: Community Responses to a Shifting Public Sphere,Keywords in Communication: Community,"The general threat to the public sphere associated with increasing commercialization and conglomeration of media systems has been well articulated. Less attention has been paid, though, to the ways in which dominant media restructuring is affecting grassroots and community public spheres. Has the decrease in media localism, for example, closed community groups out of news and policy making spheres? Or are groups able to counteract closures by taking advantage of web technologies? Are independent, alternative, or community media filling the void left by local news? In this presentation we discuss our ongoing case study of changes in the Bay Areas democratic communication flows. Drawing on a political economic analysis of Bay Area media ownership and format structures, and on interviews with 26 community groups, we discuss how local groups are negotiating the shrinking public sphere."
2009-0242,Cloud Control,"Personal Surveillance, Digitized Identity, and Control in National and Transnational Contexts",,,,Paper,Cloud Control,"Personal Surveillance, Digitized Identity, and Control in National and Transnational Contexts",The model of ubiquitous computing has recently undergone a conception and terminological transformation: so-called 'cloud computing' promises consumers always-on access to their data. The condition of ubiquitous access is submission to what might be described as the 'enclosure' of personal information: it must be transferred from devices controlled by the consumer to the server farms of commercial corporations who will in turn mine it for marketing data. This paper explores the forms of consumer surveillance and monitoring envisioned by the emerging model of cloud computing. It raises issues of both privacy and control over personal information and considers the ways in which commercial organizations have addressed these issues. It concludes with a theoretical model that treats entry into the 'cloud' as a productive form of exchange: consumers submit to productive monitoring in exchange for the offer of convenience and information access.
2009-0243,"Coactivation: An Examination on Subjective Feelings, Physiological Responses, and Adaptive Functions",Keywords in Information Systems: Emotion (High Density),,,,Extended Abstract,"Coactivation: An Examination on Subjective Feelings, Physiological Responses, and Adaptive Functions",Keywords in Information Systems: Emotion (High Density),"People often experience mixed feelings. Underlying the mixed feelings is coactivation of aversive and appetitive motivational systems (Cacioppo & Berntson, 1994; Cacioppo, Gardner, & Berntson, 1999). The conceptual development of coactivation can be retrieved back to more than half a century ago (e.g., Miller & Dollard, 1941) and many emotional and motivational theories allow a coactive state of their dual systems. A critical question is how this coactive state distinguishes itself from the reciprocal state (when activation of one system suppresses the other system) in terms of subjective feelings, physiological responses, and adaptive functions. Three studies are designed to explores this question."
2009-0244,Code Switching and Consequences: Anti-Diabetes Public Service Announcements Targeting Rural Hispanics,Keywords in Information Systems: Emotion (High Density),,,,Extended Abstract,Code Switching and Consequences: Anti-Diabetes Public Service Announcements Targeting Rural Hispanics,Keywords in Information Systems: Emotion (High Density),"This study examines physiological responses to code switching and verbal references to specific health consequence. The specific population of this study is rural Hispanics residing in the Southwestern United States. As with other demographic groups in the United States, this specific population is experiencing a surge in childhood obesity and diabetes among all age groups. This epidemic has serious ramifications for public health. Given that both rural and minority populations develop diabetes at a rate greater than the general population, it has been suggested that rural Hispanics are doubly disadvantaged. This study involved a secondary analysis of psychophysiological data collected in response to radio and television anti-diabetes public service announcements. Instances of code-switching  a switch from English to Spanish  are being analyzed as a possible attention-getting and emotion-driving structural feature. Furthermore, responses specific consequence statements are being analyzed in order to identify effective appeals. Sixty rural Hispanics in the Southwestern United States participated in the experiment."
2009-0245,Coercion Unmasked: The Counterhegemonic Impact of New Media Activism in Singapore,"ternational Perspectives on Policy Intervention: State, Corporation, and Citizen Activism",,,,Paper,Coercion Unmasked: The Counterhegemonic Impact of New Media Activism in Singapore,"International Perspectives on Policy Intervention: State, Corporation, and Citizen Activism","In 1996, Singapore became the first country to impose regulations specifically for internet content. In a study analysing all known instances of coercion against internet communication since then, the authorities in Singapore are found to have generally kept their promise of applying the law with a light touch: there have been no instances of censorship of political content online. However, the government has been prepared to use sweeping sedition and criminal defamation laws. While the commercial basis of licensed print and broadcast media have made them easier to regulate with a light touch, insurgents using online technologies are mostly voluntary, non-profit ventures, immune to financial pressures. Dissidents find themselves instead on the receiving end of strong government action. This tendency is double edged. While Singapores strong government is likely to prevail in any conflict, it will pay a political price when it resorts to less calibrated forms of coercion."
2009-0246,Cognitive and Attitudinal Effects of the News Frame and Group Cue on Processing News About Immigration,Cognitive Approaches to Framing,,,,Paper,Cognitive and Attitudinal Effects of the News Frame and Group Cue on Processing News About Immigration,Cognitive Approaches to Framing,"Content analysis studies have found negative treatment of immigration in the media, yet there is very scanty empirical research developed on effects of news frames about immigration. This work deals with this topic by conducting an experimental study in which 355 students in the University of Salamanca (Spain) participated. The news article used in the experiment mentioned information about the growing immigration in Spain highlighting, a) either positive (economic contribution frame) or negative (growth on delinquency frame) consequences, b) information about the origin of the immigrants, Latin Americans vs. Moroccans. Results showed that the type of stressed news frame in the report exerted significant cognitive and attitudinal effects. Moreover, an indirect effect of group cue was found in the dependent variables. These outcomes are discussed in relation with analysis of the underlying explanatory mechanisms for framing effect."
2009-0247,Cognitive and Emotional Processing of Music,Keywords in Information Systems: Emotion (High Density),,,,Paper,Cognitive and Emotional Processing of Music,Keywords in Information Systems: Emotion (High Density),"Music effects studies have shown that the structural features of music may elicit a variety of responses from listeners. Many such studies have used classical, foreign, or purposely created music that is unfamiliar and irrelevant to participants. The results of these studies are difficult to generalize to popular or commercially available music, leaving a gap in the wider body of music effects literature.
The current study was designed to examine the effects of music tempo and familiarity on listeners autonomic arousal (measured via skin conductance responses) and self-reported arousal and liking, specifically using alternative pop/rock music as a stimulus. Participants (N = 40) listened to 24 clips of alternative pop/rock music and gave evaluations of the music.
Results indicated that tempo moderately influenced listeners liking of the music but had little effect upon their perceptions of arousal. Familiarity, however, had a strong effect upon both self-reported arousal and liking. Interaction effects also occurred between tempo and familiarity for self-reported liking and autonomic arousal.
The results of the study show that familiarity with a stimulus may strongly influence both liking and arousal and that tempo may not influence arousal as much as once thought. This result is consistent with previous research that shows differences in several self-report measures between music of different genres."
2009-0248,Cognitive and Emotional Processing While Navigating CNN.com,Keywords in Information Systems: Attention (High Density),,,,Extended Abstract,Cognitive and Emotional Processing While Navigating CNN.com,Keywords in Information Systems: Attention (High Density),"Twenty-two participants explored CNN.com while their on-screen activity was recorded and synchronize with physiological indicators of cognition and emotion. Screens were coded as either general navigation pages (i.e. CNN.com homepage) or target article pages. Preliminary results suggest that browsing general navigation screens in search of a target article yielded decreased heart rate, skin conductance, corrugator activation, and obicularis oculi activation. Once a specific target article had been reached, however, participants showed increased heart rate and corrugator activation, but relatively flat patterns of skin conductance and obicularis activation. This suggests that the process of browsing elicited the allocation of resources to perceptual encoding, while the observation of an acquired target article elicited the allocation of resources to cognitive elaboration. Furthermore, general motivational activation and emotional experience during browsing appeared to be diminished relative to that which took place while participants viewed a specific target article."
